id_lokasi;waktu;suhu_minimum;suhu_maksimum;kelembapan_minimum;kelembapan_maksimum;kelembapan_udara;suhu_udara;cuaca;arah_angin;kecepatan_angin
5008261;22/12/2023 18:00;;;;;95;22;3;SW;0
5008261;23/12/2023 00:00;;;;;95;23;3;SW;10
5008261;23/12/2023 06:00;;;;;65;28;0;S;10
5008261;23/12/2023 12:00;22;28;65;95;85;23;0;W;0
5008261;23/12/2023 18:00;;;;;85;22;0;W;0
5008261;24/12/2023 00:00;;;;;90;23;1;S;10
5008261;24/12/2023 06:00;;;;;75;28;60;S;10
5008261;24/12/2023 12:00;22;28;75;95;85;23;3;SW;10
5008261;24/12/2023 18:00;;;;;95;22;3;SW;0
5008634;18/12/2023 00:00;;;;;85;28;0;S;10
5008634;18/12/2023 03:00;;;;;55;32;0;S;10
5008634;18/12/2023 06:00;;;;;55;33;0;S;30
5008634;18/12/2023 09:00;;;;;60;31;0;S;30
5008634;18/12/2023 12:00;25;33;55;95;65;27;0;SW;20
5008634;18/12/2023 15:00;;;;;75;26;1;SW;10
5008634;18/12/2023 18:00;;;;;95;25;1;S;10
5008634;18/12/2023 21:00;;;;;95;25;3;S;20
5008634;19/12/2023 00:00;;;;;80;28;0;SW;10
5008634;19/12/2023 03:00;;;;;65;32;0;SW;20
5008634;19/12/2023 06:00;;;;;55;34;1;SW;30
5008634;19/12/2023 09:00;;;;;60;31;1;SW;30
5008634;19/12/2023 12:00;25;34;55;90;80;28;0;SW;20
5008634;19/12/2023 15:00;;;;;85;26;1;SW;10
5008634;19/12/2023 18:00;;;;;90;25;0;SW;10
5008634;19/12/2023 21:00;;;;;90;25;1;SW;10
5008634;20/12/2023 00:00;;;;;65;28;1;SW;10
5008634;20/12/2023 03:00;;;;;50;33;0;SE;20
5008634;20/12/2023 06:00;;;;;50;34;1;E;30
5008634;20/12/2023 09:00;;;;;55;31;0;SE;10
5008634;20/12/2023 12:00;26;34;50;65;60;28;1;S;10
5008634;20/12/2023 15:00;;;;;60;27;0;S;10
5008634;20/12/2023 18:00;;;;;65;27;1;SW;10
5008634;20/12/2023 21:00;;;;;65;26;1;SW;10
5008634;21/12/2023 00:00;;;;;60;29;0;S;20
5008634;21/12/2023 06:00;;;;;55;34;1;N;0
5008634;21/12/2023 12:00;27;34;55;70;65;29;0;S;30
5008634;21/12/2023 18:00;;;;;70;27;1;S;10
5008634;22/12/2023 00:00;;;;;65;29;0;S;20
5008634;22/12/2023 06:00;;;;;55;33;0;NE;20
5008634;22/12/2023 12:00;28;33;55;75;70;29;0;S;30
5008634;22/12/2023 18:00;;;;;75;28;1;S;20
5008634;23/12/2023 00:00;;;;;75;29;0;S;30
5008634;23/12/2023 06:00;;;;;60;34;0;NE;10
5008634;23/12/2023 12:00;27;34;60;75;65;29;1;S;30
5008634;23/12/2023 18:00;;;;;75;27;1;S;10
5008634;24/12/2023 00:00;;;;;70;29;1;S;10
5008634;24/12/2023 06:00;;;;;60;33;1;N;0
5008634;24/12/2023 12:00;28;33;60;75;70;30;1;S;10
5008634;24/12/2023 18:00;;;;;75;28;3;SW;10
5008760;18/12/2023 00:00;;;;;80;25;0;S;10
5008760;18/12/2023 03:00;;;;;60;30;0;S;10
5008760;18/12/2023 06:00;;;;;55;31;0;S;30
5008760;18/12/2023 09:00;;;;;65;30;0;S;30
5008760;18/12/2023 12:00;21;31;55;95;70;25;0;SW;20
5008760;18/12/2023 15:00;;;;;80;23;1;SW;10
5008760;18/12/2023 18:00;;;;;95;22;1;S;10
5008760;18/12/2023 21:00;;;;;95;21;1;N;0
5008760;19/12/2023 00:00;;;;;75;25;1;SW;10
5008760;19/12/2023 03:00;;;;;60;30;0;SW;20
5008760;19/12/2023 06:00;;;;;55;31;1;SW;30
5008760;19/12/2023 09:00;;;;;60;29;0;SW;30
5008760;19/12/2023 12:00;23;31;55;90;80;25;1;SW;20
5008760;19/12/2023 15:00;;;;;85;23;1;SW;10
5008760;19/12/2023 18:00;;;;;90;23;1;SW;10
5008760;19/12/2023 21:00;;;;;90;23;1;SW;10
5008760;20/12/2023 00:00;;;;;70;26;1;SW;10
5008760;20/12/2023 03:00;;;;;50;31;1;SE;20
5008760;20/12/2023 06:00;;;;;50;31;1;S;20
5008760;20/12/2023 09:00;;;;;50;30;0;SE;10
5008760;20/12/2023 12:00;22;31;50;80;65;26;1;S;10
5008760;20/12/2023 15:00;;;;;65;25;0;S;10
5008760;20/12/2023 18:00;;;;;75;23;0;SW;10
5008760;20/12/2023 21:00;;;;;80;22;0;SW;10
5008760;21/12/2023 00:00;;;;;75;26;1;N;0
5008760;21/12/2023 06:00;;;;;55;31;0;S;20
5008760;21/12/2023 12:00;24;31;55;80;70;26;0;SE;10
5008760;21/12/2023 18:00;;;;;80;24;1;SW;0
5008760;22/12/2023 00:00;;;;;75;27;3;N;0
5008760;22/12/2023 06:00;;;;;60;31;3;S;10
5008760;22/12/2023 12:00;24;31;60;80;70;27;1;SE;10
5008760;22/12/2023 18:00;;;;;80;24;3;W;0
5008760;23/12/2023 00:00;;;;;75;27;3;S;10
5008760;23/12/2023 06:00;;;;;55;32;0;S;20
5008760;23/12/2023 12:00;23;32;55;85;75;27;0;SE;10
5008760;23/12/2023 18:00;;;;;85;23;0;W;0
5008760;24/12/2023 00:00;;;;;80;27;1;W;0
5008760;24/12/2023 06:00;;;;;60;33;0;S;20
5008760;24/12/2023 12:00;25;33;60;80;70;28;1;S;10
5008760;24/12/2023 18:00;;;;;80;25;1;S;0
5008684;18/12/2023 00:00;;;;;95;19;0;S;10
5008684;18/12/2023 03:00;;;;;80;24;0;S;10
5008684;18/12/2023 06:00;;;;;65;27;1;S;30
5008684;18/12/2023 09:00;;;;;80;21;3;S;30
5008684;18/12/2023 12:00;15;27;65;95;90;19;1;SW;20
5008684;18/12/2023 15:00;;;;;90;19;1;SW;10
5008684;18/12/2023 18:00;;;;;95;18;1;S;10
5008684;18/12/2023 21:00;;;;;95;15;3;S;0
5008684;19/12/2023 00:00;;;;;85;20;0;SW;10
5008684;19/12/2023 03:00;;;;;70;24;0;SW;20
5008684;19/12/2023 06:00;;;;;65;28;1;SW;30
5008684;19/12/2023 09:00;;;;;70;24;1;SW;30
5008684;19/12/2023 12:00;17;28;65;95;90;19;0;SW;20
5008684;19/12/2023 15:00;;;;;95;17;0;SW;10
5008684;19/12/2023 18:00;;;;;95;17;0;SW;10
5008684;19/12/2023 21:00;;;;;95;17;0;SW;10
5008684;20/12/2023 00:00;;;;;75;20;0;SW;10
5008684;20/12/2023 03:00;;;;;65;22;0;SE;20
5008684;20/12/2023 06:00;;;;;70;27;0;E;30
5008684;20/12/2023 09:00;;;;;75;22;0;SE;10
5008684;20/12/2023 12:00;17;27;65;90;85;19;0;S;10
5008684;20/12/2023 15:00;;;;;85;17;1;S;10
5008684;20/12/2023 18:00;;;;;90;18;1;SW;10
5008684;20/12/2023 21:00;;;;;90;17;1;SW;10
5008684;21/12/2023 00:00;;;;;75;21;0;N;10
5008684;21/12/2023 06:00;;;;;75;23;1;N;0
5008684;21/12/2023 12:00;19;23;75;90;90;20;1;N;0
5008684;21/12/2023 18:00;;;;;90;19;1;NW;0
5008684;22/12/2023 00:00;;;;;80;21;0;NW;10
5008684;22/12/2023 06:00;;;;;80;24;1;N;0
5008684;22/12/2023 12:00;19;24;80;95;90;20;1;N;0
5008684;22/12/2023 18:00;;;;;95;19;3;N;0
5008684;23/12/2023 00:00;;;;;85;21;0;N;0
5008684;23/12/2023 06:00;;;;;70;25;60;N;10
5008684;23/12/2023 12:00;19;25;70;90;90;20;60;N;0
5008684;23/12/2023 18:00;;;;;90;19;60;NW;10
5008684;24/12/2023 00:00;;;;;85;21;0;N;0
5008684;24/12/2023 06:00;;;;;80;23;60;N;0
5008684;24/12/2023 12:00;19;23;80;95;95;20;60;N;10
5008684;24/12/2023 18:00;;;;;90;19;1;N;0
5008484;18/12/2023 00:00;;;;;85;25;1;S;10
5008484;18/12/2023 03:00;;;;;65;30;1;S;10
5008484;18/12/2023 06:00;;;;;60;33;0;S;30
5008484;18/12/2023 09:00;;;;;65;30;1;S;30
5008484;18/12/2023 12:00;23;33;60;95;75;26;3;SW;20
5008484;18/12/2023 15:00;;;;;80;25;3;SW;10
5008484;18/12/2023 18:00;;;;;95;23;3;S;10
5008484;18/12/2023 21:00;;;;;95;24;3;N;10
5008484;19/12/2023 00:00;;;;;75;26;1;SW;10
5008484;19/12/2023 03:00;;;;;60;29;0;SW;20
5008484;19/12/2023 06:00;;;;;60;33;3;SW;40
5008484;19/12/2023 09:00;;;;;65;28;95;SW;40
5008484;19/12/2023 12:00;24;33;60;90;85;27;0;SW;30
5008484;19/12/2023 15:00;;;;;90;26;0;SW;20
5008484;19/12/2023 18:00;;;;;85;24;0;SW;20
5008484;19/12/2023 21:00;;;;;85;24;3;SW;20
5008484;20/12/2023 00:00;;;;;70;26;1;SW;10
5008484;20/12/2023 03:00;;;;;55;29;1;SE;20
5008484;20/12/2023 06:00;;;;;55;30;0;S;20
5008484;20/12/2023 09:00;;;;;60;28;0;SE;10
5008484;20/12/2023 12:00;22;30;55;85;60;27;1;S;10
5008484;20/12/2023 15:00;;;;;65;26;0;S;10
5008484;20/12/2023 18:00;;;;;80;23;1;SW;10
5008484;20/12/2023 21:00;;;;;85;22;1;SW;10
5008484;21/12/2023 00:00;;;;;70;26;1;NE;10
5008484;21/12/2023 06:00;;;;;65;28;3;S;10
5008484;21/12/2023 12:00;24;28;65;80;70;27;0;SW;0
5008484;21/12/2023 18:00;;;;;80;24;3;N;10
5008484;22/12/2023 00:00;;;;;75;26;3;SW;0
5008484;22/12/2023 06:00;;;;;70;29;1;S;10
5008484;22/12/2023 12:00;25;29;70;85;75;27;3;SE;10
5008484;22/12/2023 18:00;;;;;85;25;3;NE;0
5008484;23/12/2023 00:00;;;;;75;27;1;SE;10
5008484;23/12/2023 06:00;;;;;65;29;0;S;20
5008484;23/12/2023 12:00;24;29;65;85;75;27;0;SE;10
5008484;23/12/2023 18:00;;;;;85;24;4;N;0
5008484;24/12/2023 00:00;;;;;80;26;3;SW;0
5008484;24/12/2023 06:00;;;;;70;29;0;SW;20
5008484;24/12/2023 12:00;25;29;70;85;75;27;0;SW;10
5008484;24/12/2023 18:00;;;;;85;25;1;W;0
5008485;18/12/2023 00:00;;;;;95;22;0;S;10
5008485;18/12/2023 03:00;;;;;65;27;0;S;10
5008485;18/12/2023 06:00;;;;;60;30;0;S;30
5008485;18/12/2023 09:00;;;;;60;30;1;S;30
5008485;18/12/2023 12:00;20;30;60;95;80;22;1;SW;20
5008485;18/12/2023 15:00;;;;;80;22;1;SW;10
5008485;18/12/2023 18:00;;;;;95;21;3;S;10
5008485;18/12/2023 21:00;;;;;95;20;3;NE;10
5008485;19/12/2023 00:00;;;;;85;23;0;SW;10
5008485;19/12/2023 03:00;;;;;70;27;0;SW;20
5008485;19/12/2023 06:00;;;;;55;32;3;SW;30
5008485;19/12/2023 09:00;;;;;60;27;95;SW;30
5008485;19/12/2023 12:00;20;32;55;90;80;22;1;SW;20
5008485;19/12/2023 15:00;;;;;85;23;0;SW;10
5008485;19/12/2023 18:00;;;;;90;20;0;SW;10
5008485;19/12/2023 21:00;;;;;90;20;3;SW;10
5008485;20/12/2023 00:00;;;;;80;24;1;SW;10
5008485;20/12/2023 03:00;;;;;60;27;1;SE;20
5008485;20/12/2023 06:00;;;;;55;30;1;SE;20
5008485;20/12/2023 09:00;;;;;65;26;1;SE;10
5008485;20/12/2023 12:00;20;30;55;80;70;23;0;S;10
5008485;20/12/2023 15:00;;;;;75;23;0;S;10
5008485;20/12/2023 18:00;;;;;80;20;0;SW;10
5008485;20/12/2023 21:00;;;;;80;20;1;SW;10
5008485;21/12/2023 00:00;;;;;75;24;1;E;0
5008485;21/12/2023 06:00;;;;;60;29;1;SW;10
5008485;21/12/2023 12:00;21;29;60;85;80;23;1;W;0
5008485;21/12/2023 18:00;;;;;85;21;3;NE;10
5008485;22/12/2023 00:00;;;;;80;24;3;E;0
5008485;22/12/2023 06:00;;;;;65;28;1;S;10
5008485;22/12/2023 12:00;23;28;65;90;85;24;3;S;0
5008485;22/12/2023 18:00;;;;;90;23;4;SE;0
5008485;23/12/2023 00:00;;;;;85;24;1;SE;10
5008485;23/12/2023 06:00;;;;;60;30;1;S;10
5008485;23/12/2023 12:00;23;30;60;90;80;24;0;SE;10
5008485;23/12/2023 18:00;;;;;90;23;1;N;0
5008485;24/12/2023 00:00;;;;;85;24;3;SE;0
5008485;24/12/2023 06:00;;;;;60;30;0;SW;10
5008485;24/12/2023 12:00;23;30;60;90;80;23;1;SW;0
5008485;24/12/2023 18:00;;;;;90;23;1;W;0
5008190;18/12/2023 00:00;;;;;85;25;0;S;10
5008190;18/12/2023 03:00;;;;;55;31;0;S;10
5008190;18/12/2023 06:00;;;;;50;33;0;S;30
5008190;18/12/2023 09:00;;;;;55;32;0;S;30
5008190;18/12/2023 12:00;23;33;50;95;75;28;60;SW;20
5008190;18/12/2023 15:00;;;;;75;25;60;SW;10
5008190;18/12/2023 18:00;;;;;90;25;1;S;10
5008190;18/12/2023 21:00;;;;;95;23;1;W;0
5008190;19/12/2023 00:00;;;;;75;26;1;SW;10
5008190;19/12/2023 03:00;;;;;60;31;0;SW;20
5008190;19/12/2023 06:00;;;;;50;34;1;SW;30
5008190;19/12/2023 09:00;;;;;55;33;1;SW;30
5008190;19/12/2023 12:00;24;34;50;90;75;28;1;SW;20
5008190;19/12/2023 15:00;;;;;80;26;3;SW;10
5008190;19/12/2023 18:00;;;;;90;24;3;SW;10
5008190;19/12/2023 21:00;;;;;90;24;0;SW;10
5008190;20/12/2023 00:00;;;;;75;26;0;SW;10
5008190;20/12/2023 03:00;;;;;55;31;0;SE;20
5008190;20/12/2023 06:00;;;;;50;34;0;E;20
5008190;20/12/2023 09:00;;;;;35;34;3;SE;10
5008190;20/12/2023 12:00;24;34;35;75;55;28;1;S;10
5008190;20/12/2023 15:00;;;;;60;26;0;S;10
5008190;20/12/2023 18:00;;;;;65;25;1;SW;10
5008190;20/12/2023 21:00;;;;;70;24;0;SW;10
5008190;21/12/2023 00:00;;;;;70;27;0;SE;0
5008190;21/12/2023 06:00;;;;;45;34;0;SW;10
5008190;21/12/2023 12:00;26;34;45;70;65;29;1;NE;10
5008190;21/12/2023 18:00;;;;;70;26;1;SE;0
5008190;22/12/2023 00:00;;;;;75;28;1;SE;10
5008190;22/12/2023 06:00;;;;;50;34;1;N;0
5008190;22/12/2023 12:00;26;34;50;90;85;27;60;NE;0
5008190;22/12/2023 18:00;;;;;90;26;3;S;0
5008190;23/12/2023 00:00;;;;;80;27;1;S;10
5008190;23/12/2023 06:00;;;;;50;35;60;E;10
5008190;23/12/2023 12:00;26;35;50;90;75;28;60;NE;0
5008190;23/12/2023 18:00;;;;;90;26;3;N;0
5008190;24/12/2023 00:00;;;;;85;27;1;SW;0
5008190;24/12/2023 06:00;;;;;65;32;60;N;0
5008190;24/12/2023 12:00;25;32;65;90;85;27;1;N;0
5008190;24/12/2023 18:00;;;;;90;25;3;NW;0
5008422;18/12/2023 00:00;;;;;85;25;1;S;10
5008422;18/12/2023 03:00;;;;;65;30;1;S;10
5008422;18/12/2023 06:00;;;;;60;32;0;S;30
5008422;18/12/2023 09:00;;;;;60;31;3;S;30
5008422;18/12/2023 12:00;22;32;60;95;70;24;1;SW;20
5008422;18/12/2023 15:00;;;;;80;22;1;SW;10
5008422;18/12/2023 18:00;;;;;90;25;3;S;10
5008422;18/12/2023 21:00;;;;;95;22;4;NW;0
5008422;19/12/2023 00:00;;;;;75;25;3;SW;10
5008422;19/12/2023 03:00;;;;;60;30;1;SW;20
5008422;19/12/2023 06:00;;;;;60;33;3;SW;30
5008422;19/12/2023 09:00;;;;;65;29;0;SW;30
5008422;19/12/2023 12:00;23;33;60;90;85;26;0;SW;20
5008422;19/12/2023 15:00;;;;;90;23;1;SW;10
5008422;19/12/2023 18:00;;;;;85;24;1;SW;10
5008422;19/12/2023 21:00;;;;;85;24;3;SW;10
5008422;20/12/2023 00:00;;;;;75;26;1;SW;10
5008422;20/12/2023 03:00;;;;;55;30;1;SE;20
5008422;20/12/2023 06:00;;;;;55;31;1;E;20
5008422;20/12/2023 09:00;;;;;60;29;1;SE;10
5008422;20/12/2023 12:00;21;31;55;75;65;25;0;S;10
5008422;20/12/2023 15:00;;;;;65;23;0;S;10
5008422;20/12/2023 18:00;;;;;70;22;0;SW;10
5008422;20/12/2023 21:00;;;;;70;21;1;SW;10
5008422;21/12/2023 00:00;;;;;70;26;1;NW;0
5008422;21/12/2023 06:00;;;;;55;31;0;SW;10
5008422;21/12/2023 12:00;22;31;55;75;70;27;1;W;0
5008422;21/12/2023 18:00;;;;;75;22;3;NW;10
5008422;22/12/2023 00:00;;;;;80;26;1;N;0
5008422;22/12/2023 06:00;;;;;55;32;1;SW;10
5008422;22/12/2023 12:00;24;32;55;85;75;26;3;SW;0
5008422;22/12/2023 18:00;;;;;85;24;3;NW;0
5008422;23/12/2023 00:00;;;;;90;26;3;N;0
5008422;23/12/2023 06:00;;;;;55;33;0;S;10
5008422;23/12/2023 12:00;23;33;55;90;75;27;0;S;10
5008422;23/12/2023 18:00;;;;;80;23;0;NW;10
5008422;24/12/2023 00:00;;;;;80;26;1;N;0
5008422;24/12/2023 06:00;;;;;60;32;1;S;20
5008422;24/12/2023 12:00;24;32;60;85;75;27;1;S;0
5008422;24/12/2023 18:00;;;;;85;24;3;N;0
5008209;18/12/2023 00:00;;;;;95;19;0;S;10
5008209;18/12/2023 03:00;;;;;80;24;0;S;10
5008209;18/12/2023 06:00;;;;;55;27;3;S;30
5008209;18/12/2023 09:00;;;;;60;21;3;S;30
5008209;18/12/2023 12:00;16;27;55;95;75;19;1;SW;20
5008209;18/12/2023 15:00;;;;;90;17;1;SW;10
5008209;18/12/2023 18:00;;;;;95;16;3;S;10
5008209;18/12/2023 21:00;;;;;95;19;3;S;10
5008209;19/12/2023 00:00;;;;;75;26;0;SW;10
5008209;19/12/2023 03:00;;;;;60;30;0;SW;20
5008209;19/12/2023 06:00;;;;;55;33;1;SW;30
5008209;19/12/2023 09:00;;;;;60;29;1;SW;30
5008209;19/12/2023 12:00;23;33;55;85;80;25;0;SW;20
5008209;19/12/2023 15:00;;;;;85;23;1;SW;10
5008209;19/12/2023 18:00;;;;;85;24;0;SW;10
5008209;19/12/2023 21:00;;;;;85;24;0;SW;10
5008209;20/12/2023 00:00;;;;;70;26;0;SW;10
5008209;20/12/2023 03:00;;;;;55;30;0;SE;20
5008209;20/12/2023 06:00;;;;;50;31;1;E;30
5008209;20/12/2023 09:00;;;;;55;29;0;SE;10
5008209;20/12/2023 12:00;22;31;50;80;70;25;0;S;10
5008209;20/12/2023 15:00;;;;;75;24;0;S;10
5008209;20/12/2023 18:00;;;;;80;22;1;SW;10
5008209;20/12/2023 21:00;;;;;80;22;0;SW;10
5008209;21/12/2023 00:00;;;;;65;26;0;S;10
5008209;21/12/2023 06:00;;;;;45;34;0;SW;10
5008209;21/12/2023 12:00;23;34;45;80;70;26;0;S;10
5008209;21/12/2023 18:00;;;;;80;23;1;S;10
5008209;22/12/2023 00:00;;;;;70;26;0;S;10
5008209;22/12/2023 06:00;;;;;45;34;0;N;0
5008209;22/12/2023 12:00;24;34;45;90;75;27;1;S;10
5008209;22/12/2023 18:00;;;;;90;24;0;S;10
5008209;23/12/2023 00:00;;;;;75;27;0;S;10
5008209;23/12/2023 06:00;;;;;45;34;1;S;20
5008209;23/12/2023 12:00;24;34;45;75;60;27;1;S;10
5008209;23/12/2023 18:00;;;;;75;24;1;S;10
5008209;24/12/2023 00:00;;;;;75;26;0;S;10
5008209;24/12/2023 06:00;;;;;55;32;1;W;0
5008209;24/12/2023 12:00;25;32;55;80;75;27;1;S;10
5008209;24/12/2023 18:00;;;;;80;25;1;S;10
501305;18/12/2023 00:00;;;;;90;27;1;S;10
501305;18/12/2023 03:00;;;;;60;31;1;S;10
501305;18/12/2023 06:00;;;;;60;33;0;S;30
501305;18/12/2023 09:00;;;;;65;31;0;S;30
501305;18/12/2023 12:00;24;33;60;95;75;26;1;SW;20
501305;18/12/2023 15:00;;;;;75;26;60;SW;10
501305;18/12/2023 18:00;;;;;95;25;1;S;10
501305;18/12/2023 21:00;;;;;95;24;1;W;10
501305;19/12/2023 00:00;;;;;80;28;1;SW;10
501305;19/12/2023 03:00;;;;;65;31;1;SW;20
501305;19/12/2023 06:00;;;;;60;33;95;SW;30
501305;19/12/2023 09:00;;;;;65;31;3;SW;30
501305;19/12/2023 12:00;24;33;60;90;85;26;1;SW;20
501305;19/12/2023 15:00;;;;;90;25;1;SW;10
501305;19/12/2023 18:00;;;;;90;24;1;SW;10
501305;19/12/2023 21:00;;;;;90;24;1;SW;10
501305;20/12/2023 00:00;;;;;75;28;1;SW;10
501305;20/12/2023 03:00;;;;;65;31;1;SE;20
501305;20/12/2023 06:00;;;;;55;32;1;SE;20
501305;20/12/2023 09:00;;;;;55;31;1;SE;10
501305;20/12/2023 12:00;24;32;55;85;75;26;1;S;10
501305;20/12/2023 15:00;;;;;70;26;0;S;10
501305;20/12/2023 18:00;;;;;80;25;0;SW;10
501305;20/12/2023 21:00;;;;;85;24;1;SW;10
501305;21/12/2023 00:00;;;;;75;29;3;SW;0
501305;21/12/2023 06:00;;;;;60;32;1;SE;0
501305;21/12/2023 12:00;25;32;60;80;75;27;0;N;0
501305;21/12/2023 18:00;;;;;80;25;3;NE;0
501305;22/12/2023 00:00;;;;;70;29;1;SE;10
501305;22/12/2023 06:00;;;;;55;33;0;SE;10
501305;22/12/2023 12:00;26;33;55;75;75;27;0;NE;10
501305;22/12/2023 18:00;;;;;75;26;1;NE;10
501305;23/12/2023 00:00;;;;;80;29;1;SW;10
501305;23/12/2023 06:00;;;;;65;33;1;N;0
501305;23/12/2023 12:00;27;33;65;80;75;28;1;N;0
501305;23/12/2023 18:00;;;;;75;27;60;N;0
501305;24/12/2023 00:00;;;;;80;29;60;E;0
501305;24/12/2023 06:00;;;;;80;30;3;NW;10
501305;24/12/2023 12:00;25;30;80;90;85;27;1;NW;10
501305;24/12/2023 18:00;;;;;90;25;1;SW;0
5008285;18/12/2023 00:00;;;;;85;27;0;S;10
5008285;18/12/2023 03:00;;;;;55;32;0;S;10
5008285;18/12/2023 06:00;;;;;55;33;0;S;30
5008285;18/12/2023 09:00;;;;;55;32;3;S;30
5008285;18/12/2023 12:00;24;33;55;95;75;27;3;SW;20
5008285;18/12/2023 15:00;;;;;75;25;1;SW;10
5008285;18/12/2023 18:00;;;;;90;25;1;S;10
5008285;18/12/2023 21:00;;;;;95;24;1;S;10
5008285;19/12/2023 00:00;;;;;75;26;0;SW;10
5008285;19/12/2023 03:00;;;;;60;32;0;SW;20
5008285;19/12/2023 06:00;;;;;55;34;1;SW;30
5008285;19/12/2023 09:00;;;;;60;32;60;SW;30
5008285;19/12/2023 12:00;25;34;55;90;80;28;1;SW;20
5008285;19/12/2023 15:00;;;;;85;26;1;SW;10
5008285;19/12/2023 18:00;;;;;90;25;0;SW;10
5008285;19/12/2023 21:00;;;;;90;25;0;SW;10
5008285;20/12/2023 00:00;;;;;65;27;0;SW;10
5008285;20/12/2023 03:00;;;;;50;32;0;SE;20
5008285;20/12/2023 06:00;;;;;50;34;1;SE;20
5008285;20/12/2023 09:00;;;;;40;33;0;SE;10
5008285;20/12/2023 12:00;24;34;40;70;55;28;1;S;10
5008285;20/12/2023 15:00;;;;;60;26;0;S;10
5008285;20/12/2023 18:00;;;;;65;25;1;SW;10
5008285;20/12/2023 21:00;;;;;70;24;0;SW;10
5008285;21/12/2023 00:00;;;;;65;27;0;S;10
5008285;21/12/2023 06:00;;;;;40;35;0;W;10
5008285;21/12/2023 12:00;26;35;40;70;60;28;0;SW;10
5008285;21/12/2023 18:00;;;;;70;26;3;SW;10
5008285;22/12/2023 00:00;;;;;70;28;3;S;10
5008285;22/12/2023 06:00;;;;;45;35;1;N;0
5008285;22/12/2023 12:00;25;35;45;85;65;29;60;S;20
5008285;22/12/2023 18:00;;;;;85;25;60;S;10
5008285;23/12/2023 00:00;;;;;80;27;1;S;10
5008285;23/12/2023 06:00;;;;;50;35;1;NE;10
5008285;23/12/2023 12:00;25;35;50;80;70;28;60;SW;0
5008285;23/12/2023 18:00;;;;;80;25;60;SW;10
5008285;24/12/2023 00:00;;;;;75;28;1;SW;10
5008285;24/12/2023 06:00;;;;;45;36;60;W;10
5008285;24/12/2023 12:00;26;36;45;85;85;27;1;SE;0
5008285;24/12/2023 18:00;;;;;80;26;1;SW;10
501306;18/12/2023 00:00;;;;;90;27;1;S;10
501306;18/12/2023 03:00;;;;;65;32;1;S;10
501306;18/12/2023 06:00;;;;;55;35;0;S;30
501306;18/12/2023 09:00;;;;;60;31;3;S;30
501306;18/12/2023 12:00;25;35;55;95;70;29;1;SW;20
501306;18/12/2023 15:00;;;;;75;27;0;SW;10
501306;18/12/2023 18:00;;;;;95;25;1;S;10
501306;18/12/2023 21:00;;;;;95;25;1;S;0
501306;19/12/2023 00:00;;;;;80;28;1;SW;10
501306;19/12/2023 03:00;;;;;65;33;1;SW;20
501306;19/12/2023 06:00;;;;;50;35;1;SW;30
501306;19/12/2023 09:00;;;;;55;33;3;SW;30
501306;19/12/2023 12:00;25;35;50;90;75;29;0;SW;20
501306;19/12/2023 15:00;;;;;80;26;0;SW;10
501306;19/12/2023 18:00;;;;;90;25;3;SW;10
501306;19/12/2023 21:00;;;;;90;25;1;SW;10
501306;20/12/2023 00:00;;;;;75;28;1;SW;10
501306;20/12/2023 03:00;;;;;55;33;0;E;20
501306;20/12/2023 06:00;;;;;45;35;3;E;20
501306;20/12/2023 09:00;;;;;50;33;3;SE;10
501306;20/12/2023 12:00;25;35;45;75;60;30;1;S;10
501306;20/12/2023 15:00;;;;;75;28;0;S;10
501306;20/12/2023 18:00;;;;;70;27;1;SW;10
501306;20/12/2023 21:00;;;;;70;25;1;SW;10
501306;21/12/2023 00:00;;;;;65;29;0;E;0
501306;21/12/2023 06:00;;;;;50;34;0;N;10
501306;21/12/2023 12:00;27;34;50;85;70;29;0;N;10
501306;21/12/2023 18:00;;;;;85;27;3;N;0
501306;22/12/2023 00:00;;;;;85;29;3;S;0
501306;22/12/2023 06:00;;;;;50;35;0;E;10
501306;22/12/2023 12:00;26;35;50;85;75;30;0;N;0
501306;22/12/2023 18:00;;;;;85;26;1;W;10
501306;23/12/2023 00:00;;;;;80;29;1;S;0
501306;23/12/2023 06:00;;;;;50;35;0;E;10
501306;23/12/2023 12:00;26;35;50;90;70;30;0;N;0
501306;23/12/2023 18:00;;;;;90;26;1;W;10
501306;24/12/2023 00:00;;;;;80;28;1;N;0
501306;24/12/2023 06:00;;;;;55;35;1;N;10
501306;24/12/2023 12:00;27;35;55;90;75;29;1;N;0
501306;24/12/2023 18:00;;;;;90;27;3;SW;0
5008722;18/12/2023 00:00;;;;;85;24;1;S;10
5008722;18/12/2023 03:00;;;;;55;30;1;S;10
5008722;18/12/2023 06:00;;;;;60;33;0;S;30
5008722;18/12/2023 09:00;;;;;65;31;0;S;30
5008722;18/12/2023 12:00;23;33;55;95;75;23;0;SW;20
5008722;18/12/2023 15:00;;;;;80;25;1;SW;10
5008722;18/12/2023 18:00;;;;;95;23;1;S;10
5008722;18/12/2023 21:00;;;;;95;24;1;S;10
5008722;19/12/2023 00:00;;;;;75;24;0;SW;10
5008722;19/12/2023 03:00;;;;;60;27;1;SW;20
5008722;19/12/2023 06:00;;;;;60;33;0;SW;30
5008722;19/12/2023 09:00;;;;;65;27;0;SW;30
5008722;19/12/2023 12:00;22;33;60;90;85;23;1;SW;20
